"Mun" "Num_Mun" "R-U" "Grado" "Gen" "Nom" "Muj" "Situ" "Edad" "Etnia" "Disc" "Cosina" "Pintura" "Aseo" "Ropa" "Jardineria" "ID"
"949" "190" "CIMITARRA" "RURAL" "2" "F" 0 1 "HIJOS DE ADULTOS DESMOVILIZADO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 949 1 0 1 1 1
"950" "190" "CIMITARRA" "RURAL" "2" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 950 1 1 1 1 0
"951" "190" "CIMITARRA" "RURAL" "5" "F" 0 1 "HIJOS DE ADULTOS DESMOVILIZADO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 951 0 0 0 0 0
"952" "190" "CIMITARRA" "RURAL" "11" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 952 1 0 0 1 1
"953" "190" "CIMITARRA" "RURAL" "6" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 953 1 0 0 0 0
"954" "190" "CIMITARRA" "RURAL" "9" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 954 1 1 1 1 0
"955" "190" "CIMITARRA" "RURAL" "5" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 955 0 0 0 0 0
"956" "190" "CIMITARRA" "RURAL" "10" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 956 1 0 1 0 0
"957" "190" "CIMITARRA" "RURAL" "2" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 957 1 1 1 0 0
"958" "190" "CIMITARRA" "RURAL" "6" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 958 1 1 1 1 1
"959" "190" "CIMITARRA" "RURAL" "7" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 959 1 0 0 1 0
"960" "190" "CIMITARRA" "RURAL" "8" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 960 1 1 1 1 0
"961" "190" "CIMITARRA" "RURAL" "10" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 961 0 0 1 1 1
"962" "190" "CIMITARRA" "RURAL" "10" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 962 0 1 0 1 1
"963" "190" "CIMITARRA" "RURAL" "11" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 963 1 0 1 1 1
"964" "190" "CIMITARRA" "RURAL" "11" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 964 1 1 0 0 1
"965" "190" "CIMITARRA" "RURAL" "2" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 965 0 0 1 0 0
"966" "190" "CIMITARRA" "RURAL" "6" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 966 1 0 1 0 0
"967" "190" "CIMITARRA" "RURAL" "6" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 967 1 0 1 0 0
"968" "190" "CIMITARRA" "RURAL" "7" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 968 1 1 1 1 1
"969" "190" "CIMITARRA" "RURAL" "9" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 969 1 1 1 1 1
"970" "190" "CIMITARRA" "RURAL" "4" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 970 0 0 1 1 1
"971" "190" "CIMITARRA" "RURAL" "8" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 971 1 0 1 1 1
"972" "190" "CIMITARRA" "RURAL" "9" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 972 0 1 1 0 0
"973" "190" "CIMITARRA" "RURAL" "3" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 973 1 0 1 0 0
"974" "190" "CIMITARRA" "RURAL" "4" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 974 1 0 0 0 0
"975" "190" "CIMITARRA" "RURAL" "4" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 975 1 1 0 1 0
"976" "190" "CIMITARRA" "RURAL" "5" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 976 1 0 0 1 0
"977" "190" "CIMITARRA" "RURAL" "6" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 977 0 1 1 1 0
"978" "190" "CIMITARRA" "RURAL" "5" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 978 1 0 0 1 0
"979" "190" "CIMITARRA" "RURAL" "5" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 979 1 0 0 0 0
"980" "190" "CIMITARRA" "RURAL" "2" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 980 1 0 0 0 0
"981" "190" "CIMITARRA" "RURAL" "4" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 981 0 0 1 1 0
"982" "190" "CIMITARRA" "RURAL" "4" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 982 1 0 1 1 0
"983" "190" "CIMITARRA" "RURAL" "5" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 983 1 1 0 0 0
"984" "190" "CIMITARRA" "RURAL" "3" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 984 0 1 1 1 1
"985" "190" "CIMITARRA" "RURAL" "4" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 985 0 1 1 0 1
"986" "190" "CIMITARRA" "RURAL" "1" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 986 0 0 0 1 1
"987" "190" "CIMITARRA" "RURAL" "2" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 987 0 0 1 1 0
"988" "190" "CIMITARRA" "RURAL" "2" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 988 1 0 1 0 0
"989" "190" "CIMITARRA" "RURAL" "3" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 10 "AFRODESCENDIENTE" "NO TIENE DISCAPACIDAD" 989 1 1 1 1 1
"990" "190" "CIMITARRA" "RURAL" "3" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 990 0 1 1 1 0
"991" "190" "CIMITARRA" "RURAL" "3" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 991 1 0 0 0 1
"992" "190" "CIMITARRA" "RURAL" "7" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 992 1 0 0 0 0
"993" "190" "CIMITARRA" "RURAL" "7" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 993 1 1 0 0 0
"994" "190" "CIMITARRA" "RURAL" "1" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 994 0 1 0 0 0
"995" "190" "CIMITARRA" "RURAL" "1" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 995 1 1 1 0 0
"996" "190" "CIMITARRA" "RURAL" "11" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 20 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 996 0 0 1 0 0
"997" "190" "CIMITARRA" "RURAL" "5" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 997 0 1 1 1 1
"998" "190" "CIMITARRA" "RURAL" "6" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "SORDOMUDO" 998 1 1 0 1 1
"999" "190" "CIMITARRA" "RURAL" "8" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 999 1 0 1 0 0
"1000" "190" "CIMITARRA" "RURAL" "23" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1000 0 1 1 1 0
"1001" "190" "CIMITARRA" "RURAL" "4" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1001 1 1 0 0 0
"1002" "190" "CIMITARRA" "RURAL" "4" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1002 1 1 1 1 0
"1003" "190" "CIMITARRA" "RURAL" "24" "F" 0 1 "DESVINCULADOS DE GRUPOS ARMADO" 74 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1003 0 1 1 0 1
"1004" "190" "CIMITARRA" "RURAL" "23" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 22 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1004 1 1 1 1 0
"1005" "190" "CIMITARRA" "RURAL" "23" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1005 1 1 0 0 1
"1006" "190" "CIMITARRA" "RURAL" "23" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1006 1 1 1 1 1
"1007" "190" "CIMITARRA" "RURAL" "24" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1007 0 0 0 0 1
"1008" "190" "CIMITARRA" "RURAL" "25" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 17 "AFRODESCENDIENTE" "NO TIENE DISCAPACIDAD" 1008 0 0 0 1 1
"1009" "190" "CIMITARRA" "RURAL" "10" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1009 1 0 1 0 1
"1010" "190" "CIMITARRA" "RURAL" "10" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1010 1 1 1 0 0
"1011" "190" "CIMITARRA" "RURAL" "11" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1011 1 1 0 0 1
"1012" "190" "CIMITARRA" "RURAL" "11" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1012 1 1 1 0 1
"1013" "190" "CIMITARRA" "RURAL" "5" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1013 0 0 0 0 0
"1014" "190" "CIMITARRA" "RURAL" "6" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1014 1 1 1 1 0
"1015" "190" "CIMITARRA" "RURAL" "6" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1015 0 0 1 1 1
"1016" "190" "CIMITARRA" "RURAL" "7" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1016 0 0 1 0 1
"1017" "190" "CIMITARRA" "RURAL" "8" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1017 0 1 0 0 0
"1018" "190" "CIMITARRA" "RURAL" "8" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1018 0 1 1 1 0
"1019" "190" "CIMITARRA" "RURAL" "9" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1019 1 0 1 0 1
"1020" "190" "CIMITARRA" "RURAL" "3" "M" 1 0 "HIJOS DE ADULTOS DESMOVILIZADO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1020 1 1 1 0 1
"1021" "190" "CIMITARRA" "RURAL" "4" "M" 1 0 "HIJOS DE ADULTOS DESMOVILIZADO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1021 1 0 1 0 1
"1022" "190" "CIMITARRA" "RURAL" "4" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1022 1 0 0 1 0
"1023" "190" "CIMITARRA" "RURAL" "2" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1023 1 0 0 1 1
"1024" "190" "CIMITARRA" "RURAL" "3" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1024 0 1 1 0 1
"1025" "190" "CIMITARRA" "RURAL" "3" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1025 0 0 1 1 0
"1026" "190" "CIMITARRA" "RURAL" "4" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1026 1 0 1 0 0
"1027" "190" "CIMITARRA" "RURAL" "5" "F" 0 1 "DESVINCULADOS DE GRUPOS ARMADO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1027 1 1 0 0 0
"1028" "190" "CIMITARRA" "RURAL" "3" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1028 1 1 0 0 0
"1029" "190" "CIMITARRA" "RURAL" "6" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1029 1 1 1 1 0
"1030" "190" "CIMITARRA" "RURAL" "1" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1030 1 1 0 0 1
"1031" "190" "CIMITARRA" "RURAL" "3" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1031 0 0 1 0 1
"1032" "190" "CIMITARRA" "RURAL" "2" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1032 1 0 0 1 1
"1033" "190" "CIMITARRA" "URBANA" "3" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1033 0 1 0 0 0
"1034" "190" "CIMITARRA" "URBANA" "7" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1034 0 0 1 0 1
"1035" "190" "CIMITARRA" "URBANA" "7" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1035 1 1 1 1 1
"1036" "190" "CIMITARRA" "URBANA" "26" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1036 1 0 1 1 0
"1037" "190" "CIMITARRA" "URBANA" "26" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1037 1 1 0 0 0
"1038" "190" "CIMITARRA" "RURAL" "25" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 39 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1038 0 0 0 0 0
"1039" "190" "CIMITARRA" "RURAL" "25" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 23 "NINGUN GRUPO ETNICO" "BAJA VISION (DIAGNOSTICADA)" 1039 1 0 1 0 0
"1040" "207" "CONCEPCIÓN" "URBANA" "5" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1040 1 1 1 1 0
"1041" "207" "CONCEPCIÓN" "URBANA" "5" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1041 1 0 1 1 0
"1042" "207" "CONCEPCIÓN" "URBANA" "5" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1042 0 0 0 0 1
"1043" "207" "CONCEPCIÓN" "URBANA" "5" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1043 1 1 0 1 1
"1044" "207" "CONCEPCIÓN" "URBANA" "5" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1044 1 1 0 0 1
"1045" "207" "CONCEPCIÓN" "URBANA" "5" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1045 1 0 1 1 0
"1046" "207" "CONCEPCIÓN" "URBANA" "6" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1046 1 1 1 0 1
"1047" "207" "CONCEPCIÓN" "URBANA" "6" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1047 1 1 1 0 0
"1048" "207" "CONCEPCIÓN" "URBANA" "6" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1048 1 1 0 1 1
"1049" "207" "CONCEPCIÓN" "URBANA" "6" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1049 1 0 1 1 1
"1050" "207" "CONCEPCIÓN" "URBANA" "7" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1050 0 1 1 0 0
"1051" "207" "CONCEPCIÓN" "URBANA" "8" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1051 1 1 1 1 0
"1052" "207" "CONCEPCIÓN" "URBANA" "8" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1052 1 1 0 1 1
"1053" "207" "CONCEPCIÓN" "URBANA" "9" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1053 1 0 0 0 1
"1054" "207" "CONCEPCIÓN" "URBANA" "9" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1054 0 1 0 1 0
"1055" "207" "CONCEPCIÓN" "URBANA" "9" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1055 1 0 0 1 1
"1056" "207" "CONCEPCIÓN" "URBANA" "9" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1056 1 0 1 0 0
"1057" "207" "CONCEPCIÓN" "URBANA" "10" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1057 0 1 0 1 0
"1058" "207" "CONCEPCIÓN" "URBANA" "10" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1058 0 0 1 0 1
"1059" "207" "CONCEPCIÓN" "URBANA" "10" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1059 1 1 1 0 1
"1060" "207" "CONCEPCIÓN" "URBANA" "11" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1060 1 1 0 0 1
"1061" "207" "CONCEPCIÓN" "URBANA" "0" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 5 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1061 0 1 0 1 1
"1062" "207" "CONCEPCIÓN" "URBANA" "1" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1062 0 1 1 1 1
"1063" "207" "CONCEPCIÓN" "URBANA" "1" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1063 0 0 0 1 1
"1064" "207" "CONCEPCIÓN" "URBANA" "2" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1064 1 0 0 0 0
"1065" "207" "CONCEPCIÓN" "URBANA" "2" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1065 0 0 1 1 0
"1066" "207" "CONCEPCIÓN" "URBANA" "2" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1066 0 1 1 1 1
"1067" "207" "CONCEPCIÓN" "URBANA" "3" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1067 1 0 1 0 0
"1068" "207" "CONCEPCIÓN" "URBANA" "3" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1068 0 0 0 1 0
"1069" "207" "CONCEPCIÓN" "URBANA" "4" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1069 0 0 1 1 1
"1070" "207" "CONCEPCIÓN" "URBANA" "4" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1070 0 1 0 0 1
"1071" "207" "CONCEPCIÓN" "URBANA" "4" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1071 1 0 1 1 0
"1072" "207" "CONCEPCIÓN" "RURAL" "5" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1072 1 0 1 0 0
"1073" "207" "CONCEPCIÓN" "RURAL" "1" "F" 0 1 "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1073 0 0 0 1 0
"1074" "207" "CONCEPCIÓN" "RURAL" "2" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1074 1 1 0 1 0
"1075" "207" "CONCEPCIÓN" "RURAL" "5" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1075 1 1 1 1 0
"1076" "207" "CONCEPCIÓN" "RURAL" "6" "M" 1 0 "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1076 0 1 1 1 0
